web-scraper-order,name,pengalaman,rating,portofolio,deskripsi,logo-src,foto-src,layanan_lain,jangkauan,rating_user
1732013367-933,CV. Inti Tirta Pala,0.2573524093680218,0.14529302083924284,0.17905223175104135,"Kami ucapkan terimakasih atas kesediaannya membaca sedikit mengenai profil kami Kami adalah perusahaan yang bergerak di bidang mekanikal elektrikal plumbing di area Bali dan sekitarnya serta telah terregistrasi pada Asosiasi Kontraktor Listrik dan Mekanikal Indonesia Berbekal pengalaman lebih dari 20 tahun dalam melayani customer, membuat kami mampu dalam memahami serta merealisasikan keinginan customer kami Beberapa hal utama yang menjadi layanan kami adalah 1 pasang baru listrik atau tambah daya 2 instalasi kelistrikan hingga 105 kVA 3 plumbing pemipaan saluran air, drainase, duckting, exhaust, system pemadam kebakaran dalam gedung dll 4 pembuatan panel 3 phase 10 hingga 100 kVA 5 pemasangan armature fitting lampu seperti downlight, spotlight, lampu taman, lampu kristal dll Apapun kebutuhan kelistrikan mekanikal serta pemipaan anda baik itu rumah tinggal, kost, apartemen, villa, rumah sakit, hotel, tower dll silakan konsultasikan pada kami sehingga kita bersamasama dapat mewujudkan instalasi yang aman dan berkualitas Melayani dengan senyum, pemasangan rapi, dan yang pasti harga bersahabat terimakasih hormat kami prass",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/49257/thumb_IMG_20160421_125107.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/564788/b25dd0f2a2.jpg,"['Kelistrikan', 'Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Kontraktor Bangunan']","['Alor', 'Badung', 'Bangli', 'Belu', 'Bima', 'Buleleng', 'Denpasar', 'Dompu', 'Ende', 'Flores Timur', 'Gianyar', 'Jembrana', 'Karangasem', 'Klungkung', 'Kupang', 'Lembata', 'Lombok Barat', 'Lombok Tengah', 'Lombok Timur', 'Manggarai', 'Manggarai Barat', 'Manggarai Timur', 'Mataram', 'Nagekeo', 'Ngada', 'Rote Ndao', 'Sikka', 'Sumba Barat', 'Sumba Barat Daya', 'Sumba Tengah', 'Sumba Timur', 'Sumbawa', 'Sumbawa Barat', 'Tabanan', 'Timor Tengah Selatan', 'Timor Tengah Utara', 'Selengkapnya']",3
1732013376-934,Min Teknik Renovasi (Vaccinated),0.1756703488005048,0.14529302083924284,0.28379107299583456,"Penyedia Jasa Pengelasan KanopiPagarGalvalum, Keramik BongkarPasang, Plafon BongkarPasang, Perbaikan Kebocoran Genteng, Pengecetan Tembok, Treatment Kolam Renang, Maintenance Ledeng",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2555867/thumb_35c60122b022ba12.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2555707/f9286bb1fe6e2c73.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Jasa Pertukangan', 'Kolam Renang', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Ledeng Borongan', 'Tukang Ledeng']","['Sidoarjo', 'Surabaya', 'Gresik']",3
1732013394-935,Mitra Teknik Sipil,0.0,0.14529302083924284,0.0,"Mitra Teknik Sipil merupakan usaha bergerak dibidang Teknik Sipil berawal dari Design Mushola AlIkhlas Kamal Jakarta Barat, seiring berjalannya waktu akhirnya menerima pekerjaan Design  Built renovasi  Rumah Tinggal di Bintara Bekasi Barat ruang lingkup pekerjaan Arsitekur  Struktur Owner Bpk Reno waktu pengerjaan  2 bln Kemudian Design  Built Renovasi rumah tinggal 2,5 Lt di JLKP Bali X No3a Tanah AbangJakarta Pusat lingkup pekerjaan Arsitektur  Struktur Owner BpkErwanda waktu pengerjaan sekitar 4bln",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2068061/thumb_f631145be0582b7c.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/95807/desktop_images.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Kontraktor Bangunan']","['Tangerang Kota', 'Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Depok', 'Bekasi Kota', 'Bogor Kota', 'Tangerang Selatan', 'Tangerang Kabupaten', 'Bekasi Kabupaten', 'Bogor Kabupaten', 'Selengkapnya']",5
1732013403-936,Tantowicontruksen,0.33250694963554334,0.14529302083924284,0.17905223175104135,mengerjakan bangunan rumah ruko kantor toko dsb,https://dm5360p8ab28j.cloudfront.net/assets/v1/bp/logo-31968854c731b670515e302b1b54f1fdb8bd8bc9ca34ed819d685d17850bb563.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2797613/1662045400888.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Kontraktor Bangunan']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Bekasi Kota', 'Depok', 'Bogor Kota', 'Bekasi Kabupaten', 'Bogor Kabupaten']",3
1732013412-937,Biggy Property Indonesia,0.0,0.14529302083924284,0.41574640735502594,"jasa kontraktor desain  build rumah tinggal based in Sawangan, Depok, menawarkan desain yg menarik sesuai keinginan klien, bisa menyesuaikan budget dan bergaransi",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2629373/thumb_5e963f46bd41702d.png,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/112358/desktop_3da8dbea78617814.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Injeksi Beton', 'Jasa Pertukangan', 'Kabinet', 'Kolam Ikan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan']","['Depok', 'Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Bekasi Kota', 'Bogor Kota', 'Bogor Kabupaten', 'Bekasi Kabupaten', 'Tangerang Kota', 'Tangerang Selatan', 'Jakarta Utara', 'Selengkapnya']",4
1732013421-938,TUKANGKU,0.1756703488005048,0.14529302083924284,0.41574640735502594,"kami siap bantu atasi segala pekerjaan dari mulai bangun baru renovasi rumah kantor serta perbaikan kecilpun kami kerjakan dengan hasil rapi , teliti juga bergaransi",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/3023019/thumb_IMG_20240417123833.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/3030588/IMG_20240418121052.png,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Kabinet', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Taman', 'Interior Designer', 'Arsitek', 'Pemasangan TV']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Bekasi Kota', 'Depok', 'Bogor Kota', 'Bogor Kabupaten']",3
1732013438-939,MEGA ANUGRAH,0.1756703488005048,0.14529302083924284,0.46284330474687585,"Menerima jasa renovasi rumah Atap bocor, ganti kaca rumah, pasang almunium, dll",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/117684/thumb_635d5e6a99.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/3088779/IMG_20240827125408.png,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Kolam Renang', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan']","['Bandung', 'Bandung Barat', 'Cimahi']",5
1732013447-940,Semesta Jaya Teknik,0.1756703488005048,0.14529302083924284,0.17905223175104135,melayani sepenuh hati dan JUDISTRA,https://dm5360p8ab28j.cloudfront.net/assets/v1/bp/logo-31968854c731b670515e302b1b54f1fdb8bd8bc9ca34ed819d685d17850bb563.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2990087/IMG_20240103090935.png,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis']","['Tangerang Selatan', 'Jakarta Selatan', 'Bekasi Kota', 'Depok', 'Bogor Kabupaten', 'Bekasi Kabupaten', 'Jakarta Timur', 'Jakarta Pusat']",3
1732013456-941,TECTONA GRANDYS,0.31115500722590084,0.14529302083924284,0.17905223175104135,pemborong bangunan dan taman,https://dm5360p8ab28j.cloudfront.net/assets/v1/bp/logo-31968854c731b670515e302b1b54f1fdb8bd8bc9ca34ed819d685d17850bb563.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/3104446/IMG_20241002081110.png,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Injeksi Beton', 'Jasa Pertukangan', 'Kolam Ikan', 'Kolam Renang', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Taman', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan']",['Jakarta Timur'],5
1732013465-942,MATS Teknik,0.31115500722590084,0.14529302083924284,0.17905223175104135,"Perawatan Perbaikan AC untuk rumah / kantor, Apartemen  Split, Cassete, Stand Floor, Split Duct, Wall Mounted, Multi Split Duct",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/1369227/thumb_8a76ec24f5dbc29c.png,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/70638/desktop_c902305685a82c05.jpg,"['Kelistrikan', 'Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Service AC', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Service Mesin Cuci', 'Service Kulkas', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan AC', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Service AC Perusahaan', 'Kontraktor Bangunan']","['Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Tangerang Kota', 'Bekasi Kota', 'Depok', 'Bekasi Kabupaten', 'Tangerang Selatan', 'Tangerang Kabupaten']",1
1732013474-943,Jaya las amanah,0.2573524093680218,0.14529302083924284,0.28379107299583456,"jasa perbaikan pengelasan ataupun bikin baru  pagar ,kanopy,perbaikan,renovasi dan lainnya",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2860965/thumb_IMG_20230111071505.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2759732/c6ab1d55883991c9.jpg,"['Renovasi Rumah', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Bengkel Las', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Pagar', 'Railing', 'Teralis']","['Bekasi Kota', 'Bekasi Kabupaten']",1
1732013491-944,Taryono Taryono,0.0,0.14529302083924284,0.17905223175104135,Proyek Bangunan Rumah dan Renovasi,https://dm5360p8ab28j.cloudfront.net/assets/v1/bp/logo-31968854c731b670515e302b1b54f1fdb8bd8bc9ca34ed819d685d17850bb563.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2806942/1663554155047.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Kontraktor Bangunan']","['Tangerang Selatan', 'Jakarta Barat', 'Tangerang Kota', 'Tangerang Kabupaten']",3
1732013500-945,MAJU BARENG,0.0,0.14529302083924284,0.0,Kami Menyediakan Berbagai Jenis Jasa Yang Di Butuhkan Dengan Kualitas Layanan Yang Prima,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/115507/thumb_e03bb1ed2f.jpg,https://dm5360p8ab28j.cloudfront.net/assets/v1/background_canvas/business-landing-heading-a605a1978f75809aafd52d4e6cd8b33d487625986d272975249b0c5fc8d8c1b7.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Injeksi Beton', 'Jasa Pertukangan', 'Kolam Ikan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Taman', 'Kontraktor Bangunan', 'Pemasangan TV']","['Jakarta Selatan', 'Depok', 'Jakarta Timur']",1
1732013509-946,Bara Abadi Home Builder,0.2573524093680218,0.14529302083924284,0.3581044635020827,Bara Abadi Home Builder jasa bangun dan renovasi rumah dengan harga yang terjangkau  kami melayani   Desain dan Konsep  Konstruksi Rumah  Renovasi Rumah  Rangka Atap Galvalum  Plafon Gypsum  Kusen Aluminium,"data:image/gif;base64,R0lGODlhAQABAAAAACH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/107001/desktop_a8c83c1a6c1d7bc9.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Jasa Pertukangan', 'Kolam Ikan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Ledeng Borongan', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan', 'Tukang Ledeng']","['Malang', 'Blitar', 'Pasuruan', 'Sidoarjo', 'Batu', 'Mojokerto', 'Surabaya', 'Tulungagung', 'Jombang', 'Kediri', 'Gresik']",4
1732013518-947,Bangunan Murah Lestari,0.2573524093680218,0.14529302083924284,0.28379107299583456,kami bergerak di bidang bangunan baik dari nol maupun renovasi  listrik serta desain interior,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/133420/thumb_538888eb2d.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2836484/1668913191978.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Taman', 'Interior Designer', 'Jasa Tukang Harian', 'Tukang Ledeng']","['Jakarta Timur', 'Jakarta Selatan', 'Depok', 'Bogor Kota', 'Bogor Kabupaten', 'Tangerang Selatan', 'Tangerang Kabupaten']",5
1732013535-948,Le Artiste Design,0.0,0.14529302083924284,0.41574640735502594,"Jasa renovasi, pembangunan rumah tinggal, apartemen  jasa interior furniture, kitchen set",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2797685/thumb_LOGO_LE_ARTISTE.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/128946/desktop_KAMAR_UTAMA_AMBON_1.jpg,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Kabinet', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan', 'Jasa Tukang Harian']","['Tangerang Kota', 'Jakarta Timur', 'Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Tangerang Selatan', 'Tangerang Kabupaten']",3
1732013544-949,Jasa Renovasi Rumah,0.33250694963554334,0.14529302083924284,0.28379107299583456,"Menerima Renovasi  bangun rumah,kantor,ruko,dll menyediakan jasa  tukang batu,tukang keramik,tukang plafon,instalasi listrik,tukang cat,dll",https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/80035/thumb_e0bc493746.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2252785/b8ec9b2414f177f7.jpg,"['Kelistrikan', 'Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Partisi', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Ledeng Borongan', 'Kontraktor Bangunan', 'Jasa Pertukangan (Borongan)', 'Tukang Ledeng']",['Jakarta Barat'],4
1732013553-950,Sudin Ali Renovasi,0.2216712997570289,0.14529302083924284,0.17905223175104135,Pemborong jasa proyek semua pekerjaan sipil instalasi interior,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2883850/thumb_IMG_20230226090801.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2883885/IMG_20230226095348.png,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis']","['Jakarta Selatan', 'Jakarta Barat', 'Jakarta Pusat', 'Jakarta Timur', 'Jakarta Utara']",5
1732013562-951,Kito Interior,0.0,0.14529302083924284,0.17905223175104135,Desain Interior  Build,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2490631/thumb_ac60a81448cbbaf7.jpg,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2490624/d77ed3e0248af81a.jpg,"['Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Gazebo', 'Jasa Pertukangan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan']","['Jakarta Barat', 'Pandeglang', 'Lebak', 'Cilegon', 'Jakarta Timur', 'Jakarta Pusat', 'Jakarta Selatan', 'Jakarta Utara', 'Tangerang Kota', 'Kepulauan Seribu', 'Tangerang Selatan', 'Tangerang Kabupaten', 'Serang', 'Selengkapnya']",3
1732013579-952,Ratna jaya Mebel,0.28650599867901927,0.14529302083924284,0.17905223175104135,jasa pembuatan khicenset dan interior rumah dan melayani renovasi banggunan rumah,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/business_logo/116070/thumb_ed27f04a54.jpg,https://sejasa-production.s3.amazonaws.com/uploads/business_profile/banner/116070/desktop_IMG20200618035036.jpg,"['Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Gazebo', 'Injeksi Beton', 'Jasa Pertukangan', 'Kabinet', 'Kolam Renang', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Tukang Kayu', 'Tukang Ledeng Borongan', 'Tukang Taman', 'IMB', 'Tukang Ledeng']","['Tangerang Selatan', 'Tangerang Kabupaten', 'Tangerang Kota', 'Jakarta Pusat', 'Jakarta Selatan', 'Jakarta Timur', 'Jakarta Utara', 'Jakarta Barat']",1
1732013588-953,Kontraktor Gawe Omah,0.2216712997570289,0.14529302083924284,0.537156695253124,"Kontraktor Gawe Omah adalah penyedia jasa kontraktor untuk pembangunan rumah hunian, kantor, kost kostan, Mulai dari design arsitektur, design interior, bangun baru dan renovasi yang berada dalam naungan PT Putra Marta Bangunjaya",https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2974511/thumb_IMG_20231111104713.png,https://sejasa-production.s3.amazonaws.com/uploads/attachment/file/2979173/IMG_20231127010524.png,"['Renovasi Rumah', 'Pemasangan Atap', 'Kusen Pintu & Jendela', 'Instalasi Kanopi', 'Waterproofing', 'Pembatas Ruangan & Partisi', 'Bengkel Las', 'Epoxy Lantai', 'Injeksi Beton', 'Jasa Pertukangan', 'Kabinet', 'Kolam Ikan', 'Pemasangan Lampu', 'Pemasangan Lantai', 'Pemasangan Pagar', 'Pemasangan Pintu & Jendela', 'Pemasangan Wallpaper', 'Partisi', 'Pengeboran Sumur', 'Pengecatan', 'Perbaikan Atap', 'Perbaikan Lantai', 'Perbaikan Pagar', 'Plafon', 'Railing', 'Teralis', 'Interior Designer', 'Arsitek', 'Kontraktor Bangunan', 'IMB']","['Jakarta Pusat', 'Jakarta Barat', 'Jakarta Selatan', 'Jakarta Utara', 'Jakarta Timur', 'Bekasi Kota']",1
